reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-02-28,wk inc rsv hosp,3,2026-03-21,24,quantile,0.45,83.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,24,quantile,0.5,83.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,24,quantile,0.55,85.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,24,quantile,0.6,85.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,24,quantile,0.65,87.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,24,quantile,0.7,89.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,24,quantile,0.75,90.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,24,quantile,0.8,91.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,24,quantile,0.85,93.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,24,quantile,0.9,105.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,24,quantile,0.95,113.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,24,quantile,0.975,134.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,24,quantile,0.99,147.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,25,quantile,0.01,74.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,25,quantile,0.025,118.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,25,quantile,0.05,148.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,25,quantile,0.1,159.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,25,quantile,0.15,170.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,25,quantile,0.2,174.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,25,quantile,0.25,174.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,25,quantile,0.3,181.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,25,quantile,0.35,182.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,25,quantile,0.4,188.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,25,quantile,0.45,191.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,25,quantile,0.5,191.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,25,quantile,0.55,199.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,25,quantile,0.6,199.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,25,quantile,0.65,212.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,25,quantile,0.7,221.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,25,quantile,0.75,221.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,25,quantile,0.8,229.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,25,quantile,0.85,229.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,25,quantile,0.9,238.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,25,quantile,0.95,238.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,25,quantile,0.975,238.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,25,quantile,0.99,262.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,26,quantile,0.01,71.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,26,quantile,0.025,129.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,26,quantile,0.05,153.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,26,quantile,0.1,183.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,26,quantile,0.15,185.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,26,quantile,0.2,213.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,26,quantile,0.25,213.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,26,quantile,0.3,213.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,26,quantile,0.35,218.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,26,quantile,0.4,221.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,26,quantile,0.45,235.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,26,quantile,0.5,237.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,26,quantile,0.55,239.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,26,quantile,0.6,247.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,26,quantile,0.65,247.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,26,quantile,0.7,259.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,26,quantile,0.75,259.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,26,quantile,0.8,263.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,26,quantile,0.85,263.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,26,quantile,0.9,263.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,26,quantile,0.95,267.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,26,quantile,0.975,279.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,26,quantile,0.99,279.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,27,quantile,0.01,36.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,27,quantile,0.025,70.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,27,quantile,0.05,96.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,27,quantile,0.1,113.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,27,quantile,0.15,120.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,27,quantile,0.2,133.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,27,quantile,0.25,135.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,27,quantile,0.3,135.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,27,quantile,0.35,138.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,27,quantile,0.4,139.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,27,quantile,0.45,140.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,27,quantile,0.5,144.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,27,quantile,0.55,148.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,27,quantile,0.6,148.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,27,quantile,0.65,150.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,27,quantile,0.7,155.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,27,quantile,0.75,155.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,27,quantile,0.8,156.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,27,quantile,0.85,163.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,27,quantile,0.9,165.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,27,quantile,0.95,165.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,27,quantile,0.975,165.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,27,quantile,0.99,176.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,28,quantile,0.01,9.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,28,quantile,0.025,15.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,28,quantile,0.05,19.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,28,quantile,0.1,24.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,28,quantile,0.15,26.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,28,quantile,0.2,28.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,28,quantile,0.25,29.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,28,quantile,0.3,31.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,28,quantile,0.35,31.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,28,quantile,0.4,34.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,28,quantile,0.45,35.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,28,quantile,0.5,37.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,28,quantile,0.55,37.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,28,quantile,0.6,37.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,28,quantile,0.65,37.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,28,quantile,0.7,37.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,28,quantile,0.75,37.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,28,quantile,0.8,37.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,28,quantile,0.85,43.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,28,quantile,0.9,43.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,28,quantile,0.95,46.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,28,quantile,0.975,53.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,28,quantile,0.99,58.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,29,quantile,0.01,28.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,29,quantile,0.025,37.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,29,quantile,0.05,62.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,29,quantile,0.1,80.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,29,quantile,0.15,89.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,29,quantile,0.2,98.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,29,quantile,0.25,105.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,29,quantile,0.3,108.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,29,quantile,0.35,108.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,29,quantile,0.4,111.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,29,quantile,0.45,111.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,29,quantile,0.5,111.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,29,quantile,0.55,111.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,29,quantile,0.6,111.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,29,quantile,0.65,111.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,29,quantile,0.7,111.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,29,quantile,0.75,111.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,29,quantile,0.8,112.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,29,quantile,0.85,112.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,29,quantile,0.9,122.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,29,quantile,0.95,122.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,29,quantile,0.975,153.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,29,quantile,0.99,173.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,30,quantile,0.01,3.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,30,quantile,0.025,4.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,30,quantile,0.05,6.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,30,quantile,0.1,8.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,30,quantile,0.15,9.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,30,quantile,0.2,11.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,30,quantile,0.25,11.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,30,quantile,0.3,12.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,30,quantile,0.35,13.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,30,quantile,0.4,15.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,30,quantile,0.45,17.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,30,quantile,0.5,17.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,30,quantile,0.55,17.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,30,quantile,0.6,18.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,30,quantile,0.65,20.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,30,quantile,0.7,20.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,30,quantile,0.75,20.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,30,quantile,0.8,21.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,30,quantile,0.85,23.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,30,quantile,0.9,25.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,30,quantile,0.95,26.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,30,quantile,0.975,29.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,30,quantile,0.99,31.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,31,quantile,0.01,11.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,31,quantile,0.025,21.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,31,quantile,0.05,24.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,31,quantile,0.1,29.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,31,quantile,0.15,30.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,31,quantile,0.2,36.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,31,quantile,0.25,37.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,31,quantile,0.3,37.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,31,quantile,0.35,39.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,31,quantile,0.4,41.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,31,quantile,0.45,45.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,31,quantile,0.5,45.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,31,quantile,0.55,49.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,31,quantile,0.6,49.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,31,quantile,0.65,49.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,31,quantile,0.7,53.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,31,quantile,0.75,53.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,31,quantile,0.8,55.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,31,quantile,0.85,55.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,31,quantile,0.9,56.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,31,quantile,0.95,56.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,31,quantile,0.975,57.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,31,quantile,0.99,57.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,32,quantile,0.01,12.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,32,quantile,0.025,17.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,32,quantile,0.05,27.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,32,quantile,0.1,33.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,32,quantile,0.15,37.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,32,quantile,0.2,39.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,32,quantile,0.25,42.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,32,quantile,0.3,43.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,32,quantile,0.35,43.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,32,quantile,0.4,48.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,32,quantile,0.45,49.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,32,quantile,0.5,53.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,32,quantile,0.55,55.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,32,quantile,0.6,55.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,32,quantile,0.65,56.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,32,quantile,0.7,57.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,32,quantile,0.75,61.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,32,quantile,0.8,63.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,32,quantile,0.85,66.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,32,quantile,0.9,69.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,32,quantile,0.95,70.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,32,quantile,0.975,70.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,32,quantile,0.99,70.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,33,quantile,0.01,6.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,33,quantile,0.025,7.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,33,quantile,0.05,10.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,33,quantile,0.1,12.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,33,quantile,0.15,15.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,33,quantile,0.2,16.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,33,quantile,0.25,17.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,33,quantile,0.3,18.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,33,quantile,0.35,19.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,33,quantile,0.4,21.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,33,quantile,0.45,23.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,33,quantile,0.5,25.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,33,quantile,0.55,27.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,33,quantile,0.6,27.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,33,quantile,0.65,27.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,33,quantile,0.7,27.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,33,quantile,0.75,27.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,33,quantile,0.8,28.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,33,quantile,0.85,29.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,33,quantile,0.9,31.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,33,quantile,0.95,31.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,33,quantile,0.975,34.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,33,quantile,0.99,34.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,34,quantile,0.01,153.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,34,quantile,0.025,223.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,34,quantile,0.05,246.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,34,quantile,0.1,274.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,34,quantile,0.15,281.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,34,quantile,0.2,295.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,34,quantile,0.25,295.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,34,quantile,0.3,296.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,34,quantile,0.35,304.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,34,quantile,0.4,320.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,34,quantile,0.45,323.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,34,quantile,0.5,334.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,34,quantile,0.55,334.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,34,quantile,0.6,334.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,34,quantile,0.65,334.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,34,quantile,0.7,334.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,34,quantile,0.75,334.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,34,quantile,0.8,334.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,34,quantile,0.85,334.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,34,quantile,0.9,352.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,34,quantile,0.95,357.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,34,quantile,0.975,381.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,34,quantile,0.99,434.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,35,quantile,0.01,33.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,35,quantile,0.025,47.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,35,quantile,0.05,53.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,35,quantile,0.1,59.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,35,quantile,0.15,62.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,35,quantile,0.2,66.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,35,quantile,0.25,68.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,35,quantile,0.3,72.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,35,quantile,0.35,72.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,35,quantile,0.4,72.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,35,quantile,0.45,75.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,35,quantile,0.5,77.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,35,quantile,0.55,77.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,35,quantile,0.6,81.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,35,quantile,0.65,81.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,35,quantile,0.7,82.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,35,quantile,0.75,83.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,35,quantile,0.8,83.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,35,quantile,0.85,83.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,35,quantile,0.9,90.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,35,quantile,0.95,90.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,35,quantile,0.975,96.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,35,quantile,0.99,99.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,36,quantile,0.01,217.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,36,quantile,0.025,339.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,36,quantile,0.05,439.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,36,quantile,0.1,457.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,36,quantile,0.15,475.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,36,quantile,0.2,486.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,36,quantile,0.25,493.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,36,quantile,0.3,501.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,36,quantile,0.35,507.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,36,quantile,0.4,538.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,36,quantile,0.45,542.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,36,quantile,0.5,565.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,36,quantile,0.55,577.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,36,quantile,0.6,577.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,36,quantile,0.65,577.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,36,quantile,0.7,577.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,36,quantile,0.75,588.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,36,quantile,0.8,618.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,36,quantile,0.85,638.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,36,quantile,0.9,678.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,36,quantile,0.95,685.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,36,quantile,0.975,761.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,36,quantile,0.99,875.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,37,quantile,0.01,72.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,37,quantile,0.025,142.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,37,quantile,0.05,153.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,37,quantile,0.1,172.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,37,quantile,0.15,175.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,37,quantile,0.2,193.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,37,quantile,0.25,193.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,37,quantile,0.3,195.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,37,quantile,0.35,199.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,37,quantile,0.4,206.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,37,quantile,0.45,208.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,37,quantile,0.5,218.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,37,quantile,0.55,221.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,37,quantile,0.6,230.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,37,quantile,0.65,230.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,37,quantile,0.7,231.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,37,quantile,0.75,235.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,37,quantile,0.8,246.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,37,quantile,0.85,251.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,37,quantile,0.9,268.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,37,quantile,0.95,295.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,37,quantile,0.975,352.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,37,quantile,0.99,352.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,38,quantile,0.01,2.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,38,quantile,0.025,3.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,38,quantile,0.05,5.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,38,quantile,0.1,6.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,38,quantile,0.15,8.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,38,quantile,0.2,9.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,38,quantile,0.25,10.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,38,quantile,0.3,11.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,38,quantile,0.35,11.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,38,quantile,0.4,12.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,38,quantile,0.45,12.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,38,quantile,0.5,13.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,38,quantile,0.55,14.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,38,quantile,0.6,14.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,38,quantile,0.65,14.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,38,quantile,0.7,14.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,38,quantile,0.75,14.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,38,quantile,0.8,15.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,38,quantile,0.85,16.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,38,quantile,0.9,17.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,38,quantile,0.95,18.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,38,quantile,0.975,20.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,38,quantile,0.99,21.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,39,quantile,0.01,139.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,39,quantile,0.025,214.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,39,quantile,0.05,277.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,39,quantile,0.1,300.0
2026-02-28,wk inc rsv hosp,3,2026-03-21,39,quantile,0.15,305.0
